Word,Label_BIO,Sentence_Id
CỦA,O,551
HỢP_ĐỒNG,O,551
Hợp_đồng,O,552
có,O,552
hiệu_lực,O,552
đến,O,552
ngày,O,552
31/12/2026,B-DATE,552
.,O,552
ĐIỀU,O,554
4,O,554
:,O,554
QUYỀN,O,554
VÀ,O,554
TRÁCH_NHIỆM,O,554
CỦA,O,554
BÊN,B-PARTY,554
A,I-PARTY,554
(,O,555
Nội_dung,O,555
giữ,O,555
nguyên,O,555
theo,O,555
mẫu,O,555
),O,555
ĐIỀU,O,557
5,O,557
:,O,557
QUYỀN,O,557
VÀ,O,557
TRÁCH_NHIỆM,O,557
CỦA,O,557
BÊN,B-PARTY,557
B,I-PARTY,557
Bên,B-PARTY,558
B,I-PARTY,558
đảm_bảo,O,558
đưa,O,558
sản_phẩm,O,558
video,O,558
demo,O,558
cho,O,558
bên,B-PARTY,558
A,I-PARTY,558
trước,O,558
ngày,O,558
25/05/2026,B-DATE,558
.,O,558
ĐIỀU,O,560
6,O,560
:,O,560
PHẠT,O,560
HỢP_ĐỒNG,O,560
6.1,O,562
Bên,B-PARTY,562
A,I-PARTY,562
:,O,562
Nếu,O,562
chậm,O,562
thanh_toán,O,562
phải,O,562
trả,O,562
lãi_suất,O,562
quá,O,562
hạn,O,562
theo,O,562
quy_định,O,562
của,O,562
Ngân_hàng,B-PARTY,562
Vietcombank,I-PARTY,562
.,O,562
6.2,O,564
Bên,B-PARTY,564
B,I-PARTY,564
:,O,564
Nếu,O,564
không,O,564
đăng,O,564
bài,O,564
đúng,O,564
cam_kết,O,564
thì,O,564
chịu,O,564
phạt,O,564
15%,B-RATE,564
giá_trị,O,564
Hợp_đồng,O,564
(,O,564
tương_đương,O,564
12.000.000,B-MONEY,564
VNĐ,I-MONEY,564
),O,564
.,O,564
ĐIỀU,O,566
7,O,566
:,O,566
CÁC,O,566
TRƯỜNG_HỢP,O,566
ĐƠN_PHƯƠNG,O,566
CHẤM_DỨT,O,566
HỢP_ĐỒNG,O,566
(,O,567
Nội_dung,O,567
giữ,O,567
nguyên,O,567
theo,O,567
mẫu,O,567
),O,567
ĐIỀU,O,569
8,O,569
:,O,569
ĐIỀU_KHOẢN,O,569
CUỐI_CÙNG,O,569
Hợp_đồng,O,570
được,O,570
lập,O,570
thành,O,570
02,O,570
(,O,570
hai,O,570
),O,570
bản,O,570
có,O,570
giá_trị,O,570
pháp_lý,O,570
như,O,570
nhau,O,570
",",O,570
mỗi,O,570
bên,O,570
giữ,O,570
01,O,570
bản,O,570
.,O,570
ĐẠI_DIỆN,O,572
BÊN,B-PARTY,572
A,I-PARTY,572
ĐẠI_DIỆN,I-PARTY,572
BÊN,I-PARTY,572
B,I-PARTY,572
(,O,573
Ký,O,573
",",O,573
ghi,O,573
rõ,O,573
họ,O,573
tên,O,573
),O,573
(,O,573
Ký,O,573
",",O,573
ghi,O,573
rõ,O,573
họ,O,573
tên,O,573
),O,573
BỘ,O,575
KHOA_HỌC,O,575
VÀ,O,575
CÔNG_NGHỆ,O,575
QUỸ,B-PARTY,576
PHÁT_TRIỂN,I-PARTY,576
KHOA_HỌC,I-PARTY,576
VÀ,I-PARTY,576
CÔNG_NGHỆ,I-PARTY,576
QUỐC_GIA,I-PARTY,576
(,O,576
NAFOSTED,O,576
),O,576
CỘNG,O,578
HÒA,O,578
XÃ_HỘI_CHỦ_NGHĨA_VIỆT_NAM,O,578
Độc_lập,O,579
-,O,579
Tự_do,O,579
-,O,579
Hạnh_phúc,O,579
Hà_Nội,O,581
",",O,581
ngày,B-DATE,581
12,I-DATE,581
tháng,I-DATE,581
03,I-DATE,581
năm,I-DATE,581
2026,I-DATE,581
HỢP_ĐỒNG,O,583
GIAO,O,583
THỰC_HIỆN,O,583
NHIỆM_VỤ,O,583
(,O,584
Nhiệm_vụ,O,584
nghiên_cứu,O,584
cơ_bản,O,584
trong,O,584
Khoa_học_tự_nhiên,O,584
),O,584
Số,O,585
:,O,585
106.01-2026.35,O,585
Căn_cứ,O,587
Bộ_luật,B-LAW,587
Dân_sự,I-LAW,587
năm,I-LAW,587
2015,I-LAW,587
;,O,587
Căn_cứ,O,589
Luật_Khoa,O,589
học,O,589
",",O,589
công_nghệ,O,589
và,O,589
đổi_mới,O,589
sáng_tạo,O,589
năm,B-DATE,589
2025,I-DATE,589
;,O,589
Căn_cứ,O,591
Thông_tư,B-LAW,591
số,I-LAW,591
09/2025/TT-BKHCN,I-LAW,591
ngày,O,591
15/01/2025,B-DATE,591
của,O,591
Bộ_trưởng,O,591
Bộ,O,591
Khoa_học,O,591
và,O,591
Công_nghệ,O,591
;,O,591
Căn_cứ,O,593
Quyết_định,B-LAW,593
số,I-LAW,593
456,I-LAW,593
/,O,593
QĐ-HĐQL-NAFOSTED,O,593
phê_duyệt,O,593
danh_mục,O,593
và,O,593
kinh_phí,O,593
nhiệm_vụ,O,593
do,O,593
Quỹ_Phát,O,593
triển,O,593
khoa_học,O,593
và,O,593
công_nghệ,O,593
Quốc_gia,O,593
tài_trợ,O,593
;,O,593
1,O,595
.,O,595
Bên,B-PARTY,595
giao,I-PARTY,595
nhiệm_vụ,I-PARTY,595
(,O,595
Bên,B-PARTY,595
A,I-PARTY,595
),O,595
:,O,595
Quỹ_Phát,O,595
triển,O,595
khoa_học,O,595
và,O,595
công_nghệ,O,595
Quốc_gia,O,595
Đại_diện,O,597
là,O,597
Ông,O,597
:,O,597
Phạm_Đình_Nguyên,B-PARTY,597
-,O,597
Chức_vụ,O,597
:,O,597
Giám_đốc_điều_hành,O,597
.,O,597
Địa_chỉ,O,599
:,O,599
Số,O,599
39,O,599
Trần_Hưng_Đạo,O,599
",",O,599
Quận,O,599
Hoàn_Kiếm,O,599
",",O,599
Hà_Nội,O,599
.,O,599
Điện_thoại,O,601
:,O,601
024,O,601
3936,O,601
7750,O,601
.,O,601
Số,O,603
tài_khoản,O,603
:,O,603
21110000012345,O,603
tại,O,603
Ngân_hàng,O,603
BIDV,O,603
-,O,603
Chi_nhánh,O,603
Hà_Nội,O,603
.,O,603
Mã_số,O,605
sử_dụng,O,605
ngân_sách,O,605
:,O,605
2,O,607
.,O,607
Bên,B-PARTY,607
nhận,I-PARTY,607
nhiệm_vụ,I-PARTY,607
(,O,607
Bên,B-PARTY,607
B,I-PARTY,607
),O,607
:,O,607
Trường,B-PARTY,607
Đại_học,I-PARTY,607
Công_nghệ,I-PARTY,607
-,I-PARTY,607
ĐHQGHN,I-PARTY,607
Đại_diện,O,609
là,O,609
Ông,O,609
:,O,609
Chử_Đức_Trình,B-PARTY,609
-,O,609
Chức_vụ,O,609
:,O,609
Hiệu_trưởng,O,609
.,O,609
Địa_chỉ,O,611
:,O,611
144,O,611
Xuân_Thuỷ,O,611
",",O,611
Quận,O,611
Cầu_Giấy,O,611
",",O,611
Hà_Nội,O,611
.,O,611
Điện_thoại,O,613
:,O,613
024,O,613
3754,O,613
7461,O,613
.,O,613
Số,O,615
tài_khoản,O,615
:,O,615
0491000088888,O,615
tại,O,615
Ngân_hàng,O,615
Vietcombank,O,615
-,O,615
Chi_nhánh,O,615
Thăng_Long,O,615
.,O,615
Mã_số,O,617
sử_dụng,O,617
ngân_sách,O,617
:,O,617
Điều,O,619
1,O,619
.,O,619
Tên,O,621
:,O,621
"""",O,621
Phát_triển,O,621
thuật_toán,O,621
học,O,621
sâu,O,621
tối_ưu,O,621
cho,O,621
hệ_thống,O,621
thị_giác,O,621
máy_tính,O,621
trong,O,621
nông_nghiệp,O,621
thông_minh,O,621
"""",O,621
.,O,621
Mã_số,O,622
:,O,622
Loại_hình,O,624
:,O,624
Nghiên_cứu,O,624
ứng_dụng,O,624
.,O,624
Thuộc,O,626
:,O,626
Chương_trình,O,626
trọng_điểm,O,626
quốc_gia,O,626
về,O,626
Trí_tuệ_nhân_tạo,O,626
đến,O,626
năm,B-DATE,626
2030,I-DATE,626
.,O,626
Mục_tiêu,O,628
:,O,628
Xây_dựng,O,628
mô_hình,O,628
nhận_diện,O,628
sâu_bệnh,O,628
với,O,628
độ_chính_xác,O,628
trên,O,628
95%,B-RATE,628
.,O,628
Điều,O,630
2,O,630
.,O,630
Thời_gian,O,631
thực_hiện,O,631
nhiệm_vụ,O,631
:,O,631
24,O,631
tháng,O,631
",",O,631
từ,O,631
ngày,O,631
01/04/2026,B-DATE,631
đến,O,631
ngày,O,631
31/03/2028,B-DATE,631
.,O,631
Điều,O,633
3,O,633
.,O,633
Tổng,O,635
kinh_phí,O,635
thực_hiện,O,635
:,O,635
850.000.000,B-MONEY,635
VNĐ,I-MONEY,635
(,O,635
Bằng,O,635
chữ,O,635
:,O,635
Tám,O,635
trăm_năm,O,635
mươi,O,635
triệu,O,635
đồng,O,635
chẵn,O,635
),O,635
.,O,635
Kinh_phí,O,637
giao_khoán,O,637
:,O,637
600.000.000,B-MONEY,637
VNĐ,I-MONEY,637
.,O,637
Kinh_phí,O,639
không,O,639
giao_khoán,O,639
:,O,639
250.000.000,B-MONEY,639
VNĐ,I-MONEY,639
.,O,639
Tiến_độ,O,641
cấp,O,641
kinh_phí,O,641
:,O,641
Cấp,O,643
đợt,O,643
1,O,643
(,O,643
Tạm_ứng,O,643
),O,643
:,O,643
425.000.000,B-MONEY,643
VNĐ,I-MONEY,643
(,O,643
50%,B-RATE,643
tổng,O,643
kinh_phí,O,643
),O,643
ngay,O,643
sau,O,643
khi,O,643
ký,O,643
hợp_đồng,O,643
.,O,643
Cấp,O,645
đợt,O,645
2,O,645
:,O,645
340.000.000,B-MONEY,645
VNĐ,I-MONEY,645
(,O,645
40%,B-RATE,645
tổng,O,645
kinh_phí,O,645
),O,645
sau,O,645
khi,O,645
đánh_giá,O,645
giữa,O,645
kỳ,O,645
đạt,O,645
yêu_cầu,O,645
.,O,645
Cấp,O,647
đợt,O,647
3,O,647
:,O,647
85.000.000,B-MONEY,647
VNĐ,I-MONEY,647
(,O,647
10%,B-RATE,647
còn,O,647
lại,O,647
),O,647
sau,O,647
khi,O,647
nghiệm_thu,O,647
cuối,O,647
kỳ,O,647
.,O,647
Điều,O,649
4,O,649
.,O,649
(,O,650
Nội_dung,O,650
giữ,O,650
nguyên,O,650
theo,O,650
mẫu,O,650
pháp_lý,O,650
),O,650
Điều,O,652
6,O,652
.,O,652
Hợp_đồng,O,653
chấm_dứt,O,653
nếu,O,653
Bên,B-PARTY,653
B,I-PARTY,653
không,O,653
thực_hiện,O,653
đúng,O,653
tiến_độ,O,653
hoặc,O,653
theo,O,653
quy_định,O,653
tại,O,653
Nghị_định,B-LAW,653
số,I-LAW,653
267/2025/NĐ-CP.,I-LAW,653
Điều,O,655
9,O,655
.,O,655
Mọi,O,656
tranh_chấp,O,656
phát_sinh,O,656
được,O,656
giải_quyết,O,656
thông_qua,O,656
thương_lượng,O,656
",",O,656
trường_hợp,O,656
không,O,656
thành,O,656
sẽ,O,656
khởi_kiện,O,656
tại,O,656
Toà_án,O,656
nhân_dân,O,656
Quận,O,656
Hoàn_Kiếm,O,656
",",O,656
Hà_Nội,O,656
.,O,656
Điều,O,658
10,O,658
.,O,658
Hợp_đồng,O,659
có,O,659
hiệu_lực,O,659
kể,O,659
từ,O,659
ngày,O,659
12/03/2026,B-DATE,659
.,O,659
ĐẠI_DIỆN,O,661
BÊN,B-PARTY,661
A,I-PARTY,661
ĐẠI_DIỆN,I-PARTY,661
BÊN,I-PARTY,661
B,I-PARTY,661
(,O,662
Ký_tên,O,662
",",O,662
đóng_dấu,O,662
),O,662
(,O,662
Ký_tên,O,662
",",O,662
đóng_dấu,O,662
),O,662
Bộ,O,664
",",O,664
ngành,O,664
",",O,664
địa_phương,O,664
:,O,664
Bộ,O,664
Khoa_học,O,664
và,O,664
Công_nghệ,O,664
Đơn_vị,O,665
:,O,665
Quỹ_Phát,O,665
triển,O,665
khoa_học,O,665
và,O,665
công_nghệ,O,665
Quốc_gia,O,665
-,O,666
-,O,666
-,O,666
-,O,666
-,O,666
-,O,666
-,O,666
CỘNG,O,667
HÒA,O,667
XÃ_HỘI_CHỦ_NGHĨA_VIỆT_NAM,O,667
Độc_lập,O,668
-,O,668
Tự_do,O,668
-,O,668
Hạnh_phúc,O,668
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
-,O,669
Số,O,671
:,O,671
45,O,671
/,O,671
HĐDV,O,671
Hà_Nội,O,672
",",O,672
ngày,B-DATE,672
10,I-DATE,672
tháng,I-DATE,672
01,I-DATE,672
năm,I-DATE,672
2026,I-DATE,672
HỢP_ĐỒNG,O,674
DỊCH_VỤ,O,674
THỰC_HIỆN,O,675
NHIỆM_VỤ,O,675
CỦA,O,675
CÔNG_CHỨC,O,675
Căn_cứ,O,677
Luật,B-LAW,677
Đấu_thầu,I-LAW,677
ngày,B-DATE,677
23,I-DATE,677
tháng,I-DATE,677
6,I-DATE,677
năm,I-DATE,677
2023,I-DATE,677
;,O,677
Căn_cứ,O,679
Luật,B-LAW,679
sửa_đổi,O,679
",",O,679
bổ_sung,O,679
một_số,O,679
điều,O,679
của,O,679
Luật,B-LAW,679
Đấu_thầu,I-LAW,679
và,O,679
Luật,B-LAW,679
Đầu_tư,I-LAW,679
công,O,679
ngày,B-DATE,679
25,I-DATE,679
tháng,I-DATE,679
6,I-DATE,679
năm,I-DATE,679
2025,I-DATE,679
;,O,679
Căn_cứ,O,681
Bộ_luật,B-LAW,681
Dân_sự,I-LAW,681
ngày,B-DATE,681
24,I-DATE,681
tháng,I-DATE,681
11,I-DATE,681
năm,I-DATE,681
2015,I-DATE,681
;,O,681
Căn_cứ,O,683
Luật,B-LAW,683
Cán_bộ,I-LAW,683
",",O,683
công_chức,O,683
ngày,B-DATE,683
24,I-DATE,683
tháng,I-DATE,683
6,I-DATE,683
năm,I-DATE,683
2025,I-DATE,683
;,O,683
Căn_cứ,O,685
Nghị_định,B-LAW,685
số,I-LAW,685
173/2025/NĐ-CP,I-LAW,685
ngày,B-DATE,685
30,I-DATE,685
tháng,I-DATE,685
6,I-DATE,685
năm,I-DATE,685
2025,I-DATE,685
của,O,685
Chính_phủ,O,685
;,O,685
Hôm_nay,O,687
",",O,687
ngày,B-DATE,687
10,I-DATE,687
tháng,I-DATE,687
01,I-DATE,687
năm,I-DATE,687
2026,I-DATE,687
tại,O,687
trụ_sở,O,687
Quỹ_Phát,O,687
triển,O,687
khoa_học,O,687
và,O,687
công_nghệ,O,687
Quốc_gia,O,687
",",O,687
chúng_tôi,O,687
gồm,O,687
:,O,687
BÊN,B-PARTY,689
A,I-PARTY,689
:,O,689
BÊN,B-PARTY,689
SỬ_DỤNG,I-PARTY,689
DỊCH_VỤ,I-PARTY,689
Cơ_quan,O,691
",",O,691
đơn_vị,O,691
:,O,691
Quỹ_Phát,O,691
triển,O,691
khoa_học,O,691
và,O,691
công_nghệ,O,691
Quốc_gia,O,691
(,O,691
NAFOSTED,O,691
),O,691
.,O,691
Địa_chỉ,O,693
:,O,693
Số,O,693
39,O,693
Trần_Hưng_Đạo,O,693
",",O,693
Quận,O,693
Hoàn_Kiếm,O,693
",",O,693
Hà_Nội,O,693
.,O,693
Mã_số,O,695
thuế,O,695
:,O,695
Tài_khoản,O,697
Kho_bạc,O,697
:,O,697
9523.0.1055678,O,697
tại,O,697
Kho_bạc,O,697
Nhà_nước,O,697
Hoàn_Kiếm,O,697
.,O,697
Đại_diện,O,699
:,O,699
Ông,B-PARTY,699
Phạm_Đình_Nguyên,I-PARTY,699
-,O,699
Chức_vụ,O,699
:,O,699
Giám_đốc_điều_hành,O,699
.,O,699
BÊN,B-PARTY,701
B,I-PARTY,701
:,O,701
BÊN,B-PARTY,701
CUNG_ỨNG,I-PARTY,701
DỊCH_VỤ,I-PARTY,701
(,O,701
PHÁP_NHÂN,O,701
),O,701
Tên,O,703
tổ_chức,O,703
:,O,703
Công_ty,B-PARTY,703
Cổ_phần,I-PARTY,703
Tư_vấn,I-PARTY,703
Quản_lý_Nhà_nước,I-PARTY,703
Việt_Nam,I-PARTY,703
.,O,703
Địa_chỉ,O,705
trụ_sở,O,705
:,O,705
15,O,705
Lê_Thạch,O,705
",",O,705
Phường,O,705
Tràng_Tiền,O,705
",",O,705
Quận,O,705
Hoàn_Kiếm,O,705
",",O,705
Hà_Nội,O,705
.,O,705
Mã_số,O,707
thuế,O,707
:,O,707
Tài_khoản,O,709
ngân_hàng,O,709
:,O,709
111100008888,O,709
tại,O,709
Ngân_hàng,B-PARTY,709
BIDV,I-PARTY,709
-,O,709
Chi_nhánh,O,709
Hà_Thành,O,709
.,O,709
Người,O,711
đại_diện,O,711
:,O,711
Bà,B-PARTY,711
Lê_Minh_Hương,I-PARTY,711
-,O,711
Chức_vụ,O,711
:,O,711
Tổng_Giám_đốc,O,711
.,O,711
Điều,O,713
1,O,713
.,O,713
Bên,B-PARTY,715
B,I-PARTY,715
thực_hiện,O,715
hỗ_trợ,O,715
thẩm_định,O,715
hồ_sơ,O,715
kỹ_thuật,O,715
và,O,715
đánh_giá,O,715
tác_động,O,715
kinh_tế,O,715
của,O,715
50,O,715
nhiệm_vụ,O,715
khoa_học,O,715
cấp,O,715
quốc_gia,O,715
.,O,715
Thời_gian,O,717
thực_hiện,O,717
:,O,717
từ,O,717
ngày,O,717
15/01/2026,B-DATE,717
đến,O,717
ngày,O,717
15/06/2026,B-DATE,717
.,O,717
Yêu_cầu,O,719
:,O,719
Chuyên_gia,O,719
của,O,719
Bên,B-PARTY,719
B,I-PARTY,719
phải,O,719
có,O,719
tối_thiểu,O,719
10,O,719
năm,O,719
kinh_nghiệm,O,719
trong,O,719
quản_lý,O,719
dự_án,O,719
công,O,719
.,O,719
Điều,O,721
4,O,721
.,O,721
Tổng,O,723
tiền,O,723
dịch_vụ,O,723
là,O,723
:,O,723
250.000.000,B-MONEY,723
VNĐ,I-MONEY,723
(,O,723
Bằng,O,723
chữ,O,723
:,O,723
Hai,O,723
trăm_năm,O,723
mươi,O,723
triệu,O,723
đồng,O,723
chẵn,O,723
),O,723
.,O,723
Phương_thức,O,725
thanh_toán,O,725
:,O,725
Chuyển_khoản,O,725
qua,O,725
Kho_bạc,O,725
Nhà_nước,O,725
thành,O,725
02,O,725
đợt,O,725
(,O,725
Tạm_ứng,O,725
30%,B-RATE,725
và,O,725
thanh_toán,O,725
70%,B-RATE,725
sau,O,725
khi,O,725
thanh_lý,O,725
),O,725
.,O,725
THANH_LÝ,O,727
HỢP_ĐỒNG,O,727
DỊCH_VỤ,O,727
Hà_Nội,O,729
",",O,729
ngày,B-DATE,729
20,I-DATE,729
tháng,I-DATE,729
06,I-DATE,729
năm,I-DATE,729
2026,I-DATE,729
Điều,O,731
1,O,731
.,O,731
Bên,B-PARTY,732
B,I-PARTY,732
đã,O,732
hoàn_thành,O,732
việc,O,732
thẩm_định,O,732
50/50,O,732
hồ_sơ,O,732
theo,O,732
đúng,O,732
Hợp_đồng,O,732
số,O,732
45,O,732
/,O,732
HĐDV,O,732
.,O,732
Điều,O,734
2,O,734
.,O,734
Bên,B-PARTY,735
A,I-PARTY,735
xác_nhận,O,735
đã,O,735
tạm_ứng,O,735
75.000.000,B-MONEY,735
VNĐ,I-MONEY,735
.,O,735
Điều,O,737
3,O,737
.,O,737
Hai,O,738
bên,O,738
cam_kết,O,738
không,O,738
còn,O,738
bất_kỳ,O,738
nghĩa_vụ,O,738
nào,O,738
phát_sinh,O,738
sau,O,738
khi,O,738
ký,O,738
biên_bản,O,738
này,O,738
.,O,738
Bên,B-PARTY,740
A,I-PARTY,740
(,O,740
Ký_tên,O,740
",",O,740
đóng_dấu,O,740
),O,740
Bên,B-PARTY,740
B,I-PARTY,740
(,O,740
Ký_tên,O,740
",",O,740
đóng_dấu,O,740
),O,740
